===================
loc        9
===================
===================
===================
        0         0    1.000000    0.000000
        0         1    1.000000    0.000000
        0         2    1.000000    0.000000
        0         3    1.000000    0.000000
        0         4    1.000000    0.000000
        0         5    1.000000    0.000000
        0         6    1.000000    0.000000
        0         7    1.000000    0.000000
        0         8    1.000000    0.000000
