===================
loc       49
===================
===================
===================
        1         0           2           0    1.000000    0.000000   
        1         0           2           1    1.000000    0.000000   
        1         0           2           2    1.000000    0.000000   
        1         0           2           3    1.000000    0.000000   
        1         0           2           4    1.000000    0.000000   
        1         0           2           5    1.000000    0.000000   
        1         0           2           6    1.000000    0.000000   
        1         1           2           0    1.000000    0.000000   
        1         1           2           1    1.000000    0.000000   
        1         1           2           2    1.000000    0.000000   
        1         1           2           3    1.000000    0.000000   
        1         1           2           4    1.000000    0.000000   
        1         1           2           5    1.000000    0.000000   
        1         1           2           6    1.000000    0.000000   
        1         2           2           0    1.000000    0.000000   
        1         2           2           1    1.000000    0.000000   
        1         2           2           2    1.000000    0.000000   
        1         2           2           3    1.000000    0.000000   
        1         2           2           4    1.000000    0.000000   
        1         2           2           5    1.000000    0.000000   
        1         2           2           6    1.000000    0.000000   
        1         3           2           0    1.000000    0.000000   
        1         3           2           1    1.000000    0.000000   
        1         3           2           2    1.000000    0.000000   
        1         3           2           3    1.000000    0.000000   
        1         3           2           4    1.000000    0.000000   
        1         3           2           5    1.000000    0.000000   
        1         3           2           6    1.000000    0.000000   
        1         4           2           0    1.000000    0.000000   
        1         4           2           1    1.000000    0.000000   
        1         4           2           2    1.000000    0.000000   
        1         4           2           3    1.000000    0.000000   
        1         4           2           4    1.000000    0.000000   
        1         4           2           5    1.000000    0.000000   
        1         4           2           6    1.000000    0.000000   
        1         5           2           0    1.000000    0.000000   
        1         5           2           1    1.000000    0.000000   
        1         5           2           2    1.000000    0.000000   
        1         5           2           3    1.000000    0.000000   
        1         5           2           4    1.000000    0.000000   
        1         5           2           5    1.000000    0.000000   
        1         5           2           6    1.000000    0.000000   
        1         6           2           0    1.000000    0.000000   
        1         6           2           1    1.000000    0.000000   
        1         6           2           2    1.000000    0.000000   
        1         6           2           3    1.000000    0.000000   
        1         6           2           4    1.000000    0.000000   
        1         6           2           5    1.000000    0.000000   
        1         6           2           6    1.000000    0.000000   
