18.21934931458990	0.5909341742215220
16.541005771046100	0.7363815530153730
16.541005771046100	0.7363815530153730
13.904861904369300	0.8482459597950340
12.886757263790200	0.8482459597950340
12.886757263790200	0.8482459597950340
10.980110048897800	0.929996058336618
9.956670063338750	0.9707528577059520
9.46598118231319	0.9757193535672050
8.496091164013680	1.028064643279460
7.890763214822150	1.072763106030750
7.890763214822150	1.072763106030750
6.566138018153770	1.1448955459203800
6.566138018153770	1.1448955459203800
5.314512660048050	1.2472999605833700
5.314512660048050	1.2472999605833700
4.26230467890102	1.3634213638155300
3.8315998365053600	1.3993693338588900
3.5054161848698800	1.439258967284190
3.5054161848698800	1.439258967284190
3.0053220652108600	1.4557351202207300
2.55830790500157	1.4557351202207300
2.011625197121270	1.461568782026020
1.7734392123400000	1.4410721324398900
1.7734392123400000	1.4410721324398900
1.6634492279131200	1.29404808829326
1.6634492279131200	1.29404808829326
1.6579256206203300	1.3882538431218000
1.4158955518852700	1.2760741032715800
1.2255062895966600	1.2022073314938900
1.191454224214750	1.1526212061489900
1.0800013137192400	1.074260938115890
0.9238739286361750	1.016870319274730
0.8806183639017260	0.8954670871107610
0.7063973038641010	0.7761135199054000
0.7063973038641010	0.7761135199054000
0.6394906554126720	0.6927079227433980
0.5569895443195270	0.6230193141505720
0.4659778784366180	0.5119432400473
0.4659778784366180	0.5119432400473
0.4042151914654870	0.39684666929444200
0.35281606413536000	0.3590067008277490
0.35281606413536000	0.3590067008277490
0.29672473023664600	0.2164761529365390
0.24948173803289500	0.15033504138746500
0.17651024678837300	0.005675995270003950
