===================
num       27
===================
===================
===================
        2         0           2           1    1.000000    0.000000   
        0         0           1           1    0.500000    0.000000   
        1         0           0           1    0.500000    0.000000   
        2         0           2           2    1.000000    0.000000   
        0         0           1           2    0.500000    0.000000   
        1         0           0           2    0.500000    0.000000   
        2         1           2           5    1.000000    0.000000   
        0         1           1           5    0.500000    0.000000   
        1         1           0           5    0.500000    0.000000   
        2         1           2           6    1.000000    0.000000   
        0         1           1           6    0.500000    0.000000   
        1         1           0           6    0.500000    0.000000   
        2         1           2           2    1.000000    0.000000   
        0         1           1           2    0.500000    0.000000   
        1         1           0           2    0.500000    0.000000   
        2         3           2           4    1.000000    0.000000   
        0         3           1           4    0.500000    0.000000   
        1         3           0           4    0.500000    0.000000   
        2         3           2           6    1.000000    0.000000   
        0         3           1           6    0.500000    0.000000   
        1         3           0           6    0.500000    0.000000   
        2         4           2           6    1.000000    0.000000   
        0         4           1           6    0.500000    0.000000   
        1         4           0           6    0.500000    0.000000   
        2         5           2           6    1.000000    0.000000   
        0         5           1           6    0.500000    0.000000   
        1         5           0           6    0.500000    0.000000   
