===================
loc        6
===================
===================
===================
        1         0    1.000000    0.000000
        1         1    1.000000    0.000000
        1         2    1.000000    0.000000
        1         3    1.000000    0.000000
        1         4    1.000000    0.000000
        1         5    1.000000    0.000000
